Player,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Player-additional,Rnd,Pick,Tm,Pos,Age,To,1st_Team_AllPro,Pro_Bowl,Years_As_Starter,Weighted_Aprox_Value,DrAV,G,Pass_Completed,Pass_Attempts,Pass_Yards,Pass_TDs,Interceptions_Thrown,Rush_Attempts,Rush_Yards,Rush_TDs,Receptions,Receiving_Yards,Receiving_Touchdowns,Solo_Tackles,Interceptions,Sack,-9999
Ashtyn Davis,1-Jun,202,4.5021875,36.5,14,124.4516129,6.917272727,4.154615385,DaviAs00,3,68,NYJ,S,23,2022,0,0,1,6,6,37,0,0,0,0,0,1,2,0,0,0,0,71,3,0.5,DaviAs00
Carlos Davis,2-Jun,313,4.82,29.4137931,27,107.1851852,7.79,4.52,DaviCa03,7,232,PIT,DT,24,2022,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,8,,1,DaviCa03
Gabriel Davis,2-Jun,216,4.54,35,14,124,7.08,4.59,DaviGa01,4,128,BUF,WR,21,2022,0,0,2,19,19,47,0,0,0,0,0,1,0,0,118,1984,20,3,,,DaviGa01
Khalil Davis,1-Jun,308,4.75,29.4137931,32,107.1851852,7.79,4.711851852,DaviKh00,6,194,TAM,DT,24,2021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,DaviKh00
Raekwon Davis,6-Jun,311,5.12,28,24,111,7.95,4.86,DaviRa03,2,56,MIA,DT,23,2022,0,0,3,19,19,46,0,0,0,0,0,0,0,0,0,0,0,44,,1.5,DaviRa03
Akeem Davis-Gaither,1-Jun,224,4.600188679,35.16666667,21,121.8888889,7.046842105,4.268571429,DaviAk01,4,107,CIN,LB,22,2022,0,0,0,5,5,41,0,0,0,0,0,0,0,0,0,0,0,71,1,0.5,DaviAk01
Josiah Deguara,2-Jun,242,4.72,35.5,25,115,7.15,4.35,DeguJo00,3,94,GNB,TE,23,2022,0,0,0,3,3,35,0,0,0,0,0,0,0,0,39,371,2,2,,,DeguJo00
Grant Delpit,2-Jun,213,4.5021875,36.5,18.28571429,124.4516129,6.917272727,4.154615385,DelpGr00,2,44,CLE,S,21,2022,0,0,1,9,9,32,0,0,0,0,0,0,0,0,0,0,0,115,5,1,DelpGr00
Trevon Diggs,1-Jun,205,4.4786,37.36363636,15.43902439,126.1860465,6.946451613,4.165806452,DiggTr00,2,51,DAL,CB,21,2022,1,2,3,27,27,45,0,0,0,0,0,0,0,0,0,0,0,142,17,1,DiggTr00
AJ Dillon,Jun-00,247,4.53,41,23,131,7.19,4.282903226,DillAJ00,2,62,GNB,RB,22,2022,0,0,0,17,17,45,0,0,0,0,0,419,1815,14,64,540,2,2,,,DillAJ00
J.K. Dobbins,9-May,209,4.524375,35.0326087,23,121.4186047,7.099032258,4.282903226,DobbJK00,2,55,BAL,RB,21,2022,0,0,0,11,11,23,0,0,0,0,0,226,1325,11,25,162,1,,,,DobbJK00
Jack Driscoll,5-Jun,306,5.02,29.5,23,114,7.8,4.760588235,DrisJa00,4,145,PHI,G,23,2022,0,0,0,10,10,37,0,0,0,0,0,0,0,0,0,0,0,,,,DrisJa00
Kyle Dugger,1-Jun,217,4.49,42,17,134,6.917272727,4.154615385,DuggKy00,2,37,NWE,S,24,2022,0,0,2,14,14,44,0,0,0,0,0,0,0,0,0,0,0,163,7,1,DuggKy00
Devin Duvernay,10-May,200,4.39,35.5,16.22807018,123,7.13,4.2,DuveDe00,3,92,BAL,WR,22,2022,1,2,1,12,12,46,0,0,0,0,0,23,204,1,90,880,5,,,,DuveDe00
Troy Dye,3-Jun,231,4.600188679,35.16666667,21.73333333,121.8888889,7.046842105,4.268571429,DyexTr00,4,132,MIN,LB,23,2022,0,0,1,5,5,45,0,0,0,0,0,0,0,0,0,0,0,33,,,DyexTr00
Jacob Eason,6-Jun,231,4.89,27.5,,110,7.5,4.75,EasoJa00,4,122,IND,QB,22,2022,0,0,0,0,0,2,5,10,84,0,2,0,0,0,0,0,0,,,,EasoJa00
Bryan Edwards,3-Jun,212,4.460684932,36.73287671,16.22807018,124.6571429,7.020588235,4.271666667,EdwaBr01,3,81,LVR,WR,21,2022,0,0,1,6,6,35,0,0,0,0,0,1,0,0,48,779,4,,,,EdwaBr01
Clyde Edwards-Helaire,7-May,207,4.6,39.5,15,123,7.099032258,4.282903226,EdwaCl00,1,32,KAN,RB,21,2022,0,0,1,15,15,33,0,0,0,0,0,371,1622,11,72,577,6,,,,EdwaCl00
Jordan Elliott,4-Jun,302,5.02,27.5,24,107.1851852,7.79,4.73,ElliJo02,3,88,CLE,DT,22,2022,0,0,1,10,10,49,0,0,0,0,0,0,0,0,0,0,0,35,,2.5,ElliJo02
A.J. Epenesa,5-Jun,275,5.04,32.5,17,117,7.34,4.46,EpenAJ00,2,54,BUF,DE,21,2022,0,0,0,6,6,43,0,0,0,0,0,0,0,0,0,0,0,32,,9,EpenAJ00
Darrynton Evans,10-May,203,4.41,37,20,125,7.099032258,4.282903226,EvanDa02,3,93,TEN,RB,22,2022,0,0,0,2,1,12,0,0,0,0,0,30,125,0,5,71,1,2,,,EvanDa02
Blake Ferguson,3-Jun,229,5.07,31,,112,7.43,4.52,FergBl00,6,185,MIA,LS,23,2022,0,0,0,3,3,50,0,0,0,0,0,0,0,0,0,0,0,4,,,FergBl00
Leki Fotu,5-Jun,330,5.15,29.4137931,21,107.1851852,7.79,4.711851852,FotuLe00,4,114,ARI,DT,22,2022,0,0,1,7,7,45,0,0,0,0,0,0,0,0,0,0,0,27,,1,FotuLe00
Jake Fromm,2-Jun,219,5.01,30,,111,7.27,4.51,FromJa00,5,167,BUF,QB,22,2021,0,0,0,1,,3,27,60,210,1,3,8,65,0,0,0,0,,,,FromJa00
Jordan Fuller,2-Jun,203,4.67,35.5,18.28571429,122,6.917272727,4.27,FullJo01,6,199,LAR,S,22,2022,0,0,2,10,10,31,0,0,0,0,0,0,0,0,0,0,0,114,4,,FullJo01
Kristian Fulton,Jun-00,197,4.46,35.5,15.43902439,123,6.94,4.36,FultKr00,2,61,TEN,CB,22,2022,0,0,2,10,10,30,0,0,0,0,0,0,0,0,0,0,0,79,4,1,FultKr00
Neville Gallimore,2-Jun,304,4.79,29.4137931,23,107.1851852,7.97,5.01,GallNe00,3,82,DAL,DT,23,2022,0,0,1,8,8,35,0,0,0,0,0,0,0,0,0,0,0,32,,3,GallNe00
Antonio Gandy-Golden,4-Jun,223,4.6,36,22,127,7.33,4.55,GandAn00,4,142,WAS,WR,22,2021,0,0,0,0,0,10,0,0,0,0,0,1,22,0,1,3,0,,,,GandAn00
Jonathan Garvin,4-Jun,263,4.82,36,23,125,7.187058824,4.381428571,GarvJo00,7,242,GNB,DE,21,2022,0,0,0,3,3,38,0,0,0,0,0,0,0,0,0,0,0,17,,1.5,GarvJo00
Antonio Gibson,Jun-00,228,4.39,35,16,118,7.099032258,4.282903226,GibsAn00,3,66,WAS,RB,22,2022,0,0,2,19,19,45,0,0,0,0,0,577,2378,21,124,894,5,1,,,GibsAn00
Alohi Gilman,10-May,201,4.6,32,17,119,6.81,4.08,GilmAl00,6,186,LAC,S,22,2022,0,0,0,5,5,43,0,0,0,0,0,0,0,0,0,0,0,68,2,,GilmAl00
Trevis Gipson,3-Jun,261,4.757105263,33.5,25,117.974359,7.187058824,4.381428571,GipsTr00,5,155,CHI,DE,23,2022,0,0,1,9,9,40,0,0,0,0,0,0,0,0,0,0,0,41,,10,GipsTr00
Jeff Gladney,10-May,191,4.48,37.5,17,124,7.26,4.165806452,GladJe00,1,31,MIN,CB,23,2020,0,0,1,5,5,16,0,0,0,0,0,0,0,0,0,0,0,63,,,GladJe00
Jonathan Greenard,3-Jun,263,4.87,30.5,22,113,7.13,4.34,GreeJo04,3,90,HOU,DE,23,2022,0,0,1,9,9,33,0,0,0,0,0,0,0,0,0,0,0,42,1,10.5,GreeJo04
Yetur Gross-Matos,5-Jun,266,4.757105263,34,20,120,7.187058824,4.381428571,GrosYe00,2,38,CAR,DE,22,2022,0,0,1,14,14,43,0,0,0,0,0,0,0,0,0,0,0,45,,8.5,GrosYe00
Bryce Hall,1-Jun,202,4.4786,37.36363636,11,126.1860465,6.946451613,4.165806452,HallBr02,5,158,NYJ,CB,23,2022,0,0,2,7,7,30,0,0,0,0,0,0,0,0,0,0,0,99,1,0.5,HallBr02
DaVon Hamilton,4-Jun,320,5.14,29.5,33,102,7.72,4.711851852,HamiDa02,3,73,JAX,DT,23,2022,0,0,1,13,13,44,0,0,0,0,0,0,0,0,0,0,0,67,,4.5,HamiDa02
KJ Hamler,9-May,178,4.460684932,36.73287671,15,124.6571429,7.020588235,4.271666667,HamlKJ00,2,46,DEN,WR,21,2022,0,0,0,5,5,23,0,0,0,0,0,11,63,0,42,620,3,,,,HamlKJ00
Harrison Hand,11-May,197,4.52,41,14,133,7.15,4.27,HandHa00,5,169,MIN,CB,21,2022,0,0,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,28,1,,HandHa00
Jake Hanson,4-Jun,303,5.5,30.7,33,107.2,7.727777778,4.615555556,HansJa00,6,208,GNB,C,23,2022,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,,,,HansJa00
Nick Harris,1-Jun,302,5.1,29.5,20,103,7.727777778,4.615555556,HarrNi01,5,160,CLE,C,21,2021,0,0,0,2,2,23,0,0,0,0,0,0,0,0,0,0,0,1,,,HarrNi01
Malik Harrison,3-Jun,247,4.66,36,21.73333333,122,6.83,4.32,HarrMa06,3,98,BAL,LB,22,2022,0,0,0,11,11,47,0,0,0,0,0,0,0,0,0,0,0,60,,,HarrMa06
Jaylinn Hawkins,1-Jun,208,4.5021875,35.5,18.28571429,117,6.917272727,4.154615385,HawkJa00,4,134,ATL,S,23,2022,0,0,1,9,9,42,0,0,0,0,0,0,0,0,0,0,0,66,4,0.5,HawkJa00
Charlie Heck,8-Jun,311,5.16,28,21,112,8.02,4.86,HeckCh00,4,126,HOU,T,23,2022,0,0,1,8,8,35,0,0,0,0,0,0,0,0,0,8,0,,,,HeckCh00
C.J. Henderson,1-Jun,204,4.39,37.5,20,127,6.946451613,4.165806452,HendCJ00,1,9,JAX,CB,21,2022,0,0,2,10,4,37,0,0,0,0,0,0,0,0,0,0,0,108,3,,HendCJ00
Matt Hennessy,4-Jun,307,5.18,30,23,110,7.45,4.6,HennMa00,3,78,ATL,C,22,2022,0,0,1,10,10,41,0,0,0,0,0,0,0,0,0,0,0,,,,HennMa00
Justin Herbert,6-Jun,236,4.68,35.5,,123,7.06,4.46,HerbJu00,1,6,LAC,QB,22,2022,0,1,3,43,43,49,1316,1966,14089,94,35,172,683,8,2,-10,0,2,,,HerbJu00
Justin Herron,4-Jun,308,5.26,33,27,105,8.41,4.88,HerrJu00,6,195,NWE,T,24,2022,0,0,0,6,6,29,0,0,0,0,0,0,0,0,0,0,0,,,,HerrJu00
Tee Higgins,4-Jun,216,4.460684932,36.73287671,16.22807018,124.6571429,7.020588235,4.271666667,HiggTe00,2,33,CIN,WR,21,2022,0,0,3,26,26,46,0,0,0,0,0,5,28,0,215,3028,19,1,,,HiggTe00
Alex Highsmith,3-Jun,248,4.7,33,21.73333333,125,7.32,4.31,HighAl02,3,102,PIT,LB,23,2022,0,0,2,18,18,49,0,0,0,0,0,0,0,0,0,0,0,114,1,22.5,HighAl02
John Hightower,1-Jun,189,4.43,38.5,16.22807018,122,7.07,4.21,HighJo00,5,168,PHI,WR,24,2021,0,0,0,1,1,14,0,0,0,0,0,1,1,0,10,167,0,,,,HighJo00
K.J. Hill,Jun-00,196,4.6,32.5,17,114,7.020588235,4.271666667,HillKJ00,7,220,LAC,WR,22,2021,0,0,0,1,1,21,0,0,0,0,0,0,0,0,10,103,0,,,,HillKJ00
Isaiah Hodgins,4-Jun,210,4.61,36.5,9,124,7.01,4.12,HodgIs00,6,207,BUF,WR,21,2022,0,0,0,3,0,11,0,0,0,0,0,0,0,0,37,392,4,,,,HodgIs00
Sterling Hofrichter,10-May,196,4.726666667,32.16666667,,115,7.03,4.13,HofrSt00,7,228,ATL,P,23,2021,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,1,,,HofrSt00
Darnay Holmes,10-May,195,4.48,37.36363636,12,126.1860465,6.946451613,4.165806452,HolmDa01,4,110,NYG,CB,22,2022,0,0,0,6,6,38,0,0,0,0,0,0,0,0,0,0,0,72,2,0.5,HolmDa01
Brycen Hopkins,4-Jun,245,4.66,33.5,21,116,7.25,4.28,HopkBr01,4,136,LAR,TE,23,2022,0,0,0,1,1,24,0,0,0,0,0,0,0,0,8,118,0,1,,,HopkBr01
Khaleke Hudson,11-May,224,4.56,33,30,120,7.046842105,4.268571429,HudsKh00,5,162,WAS,LB,22,2022,0,0,0,4,4,41,0,0,0,0,0,0,0,0,0,0,0,16,,,HudsKh00
Robert Hunt,5-Jun,323,5.171052632,28.18421053,26.45,106.9473684,7.8,4.760588235,HuntRo01,2,39,MIA,G,24,2022,0,0,3,18,18,50,0,0,0,0,0,1,0,0,0,0,0,,,,HuntRo01
Jalen Hurts,1-Jun,222,4.59,35,,125,7.131052632,4.39,HurtJa00,2,53,PHI,QB,22,2022,0,1,2,40,40,45,648,1040,7906,44,19,367,1898,26,1,3,0,2,,,HurtJa00
Noah Igbinoghene,10-May,198,4.48,37,15,128,6.946451613,4.165806452,IgbiNo00,1,30,MIA,CB,20,2022,0,0,0,4,4,32,0,0,0,0,0,0,0,0,0,0,0,25,1,,IgbiNo00
Brian Cole II,2-Jun,213,4.52,36.5,18.28571429,124.4516129,6.917272727,4.154615385,ColeBr01,7,249,MIN,S,23,,0,0,0,,,,,,,,,,,,,,,,,,ColeBr01
Reggie Robinson II,1-Jun,205,4.44,36,22,132,7.09,4.18,RobiRe00,4,123,DAL,CB,23,2020,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,RobiRe00
Henry Ruggs III,11-May,188,4.27,42,16.22807018,131,7.020588235,4.271666667,RuggHe00,1,12,LVR,WR,21,2021,0,0,1,8,8,20,0,0,0,0,0,12,65,0,50,921,4,,,,RuggHe00
Keith Ismael,3-Jun,309,5.34,32,28.5,108,8.14,4.65,IsmaKe00,5,156,WAS,C,22,2021,0,0,0,2,2,18,0,0,0,0,0,0,0,0,0,0,0,,,,IsmaKe00
Austin Jackson,5-Jun,322,5.07,31,27,115,7.95,4.775357143,JackAu00,1,18,MIA,T,21,2022,0,0,2,14,14,32,0,0,0,0,0,0,0,0,0,0,0,1,,,JackAu00
Dane Jackson,Jun-00,187,4.57,35,15.43902439,122,7.07,4.27,JackDa02,7,239,BUF,CB,23,2022,0,0,1,10,10,37,0,0,0,0,0,0,0,0,0,0,0,95,3,,JackDa02
Jonah Jackson,3-Jun,306,5.23,26,28,98,7.83,5.02,JackJo03,3,75,DET,G,23,2022,0,1,3,21,21,45,0,0,0,0,0,0,0,0,0,0,0,1,,,JackJo03
Justin Jefferson,1-Jun,202,4.43,37.5,16.22807018,126,7.020588235,4.271666667,JeffJu00,1,22,MIN,WR,21,2022,1,3,3,39,39,50,4,6,69,0,0,11,40,1,324,4825,25,2,,,JeffJu00
Van Jefferson,1-Jun,200,4.460684932,36.73287671,16.22807018,124.6571429,7.020588235,4.271666667,JeffVa00,2,57,LAR,WR,24,2022,0,0,2,13,13,44,0,0,0,0,0,3,19,0,93,1391,10,1,,,JeffVa00
Anfernee Jennings,2-Jun,256,4.600188679,35.16666667,21.73333333,121.8888889,7.046842105,4.268571429,JennAn00,3,87,NWE,LB,23,2022,0,0,0,6,6,30,0,0,0,0,0,0,0,0,0,0,0,25,,1.5,JennAn00
Jauan Jennings,3-Jun,215,4.72,29,16.22807018,119,7.020588235,4.271666667,JennJa00,7,217,SFO,WR,23,2022,0,0,0,6,6,32,0,0,0,0,0,0,0,0,59,698,6,2,,,JennJa00
Jerry Jeudy,1-Jun,193,4.45,35,16.22807018,120,7.020588235,4.53,JeudJe00,1,15,DEN,WR,21,2022,0,0,2,16,16,41,0,0,0,0,0,6,43,0,157,2295,9,1,,,JeudJe00
Collin Johnson,6-Jun,222,4.460684932,36.73287671,17,124.6571429,7.020588235,4.271666667,JohnCo01,5,165,JAX,WR,22,2021,0,0,0,3,2,26,0,0,0,0,0,0,0,0,29,377,2,,,,JohnCo01
Jaylon Johnson,Jun-00,193,4.5,36.5,15,124,7.01,4.13,JohnJa13,2,50,CHI,CB,21,2022,0,0,3,12,12,39,0,0,0,0,0,0,0,0,0,0,0,99,1,,JohnJa13
Tyler Johnson,1-Jun,206,4.460684932,36.73287671,16.22807018,124.6571429,7.020588235,4.271666667,JohnTy00,5,161,TAM,WR,22,2022,0,0,0,5,5,33,0,0,0,0,0,0,0,0,48,529,2,1,,,JohnTy00
Clay Johnston,1-Jun,227,4.600188679,35.16666667,18,121.8888889,7.046842105,4.268571429,JohnCl00,7,234,LAR,LB,24,2022,0,0,0,2,,31,0,0,0,0,0,0,0,0,0,0,0,17,,,JohnCl00
Brandon Jones,11-May,198,4.5021875,36.5,18.28571429,124.4516129,6.917272727,4.154615385,JoneBr06,3,70,MIA,S,22,2022,0,0,1,9,9,38,0,0,0,0,0,0,0,0,0,0,0,115,1,8,JoneBr06
Antoine Brooks Jr.,11-May,220,4.64,34.5,18,124.4516129,6.917272727,4.154615385,BrooAn00,6,198,PIT,S,21,2021,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,3,,,BrooAn00
Willie Gay Jr.,1-Jun,243,4.46,39.5,21,136,7.08,4.3,GayJWi00,2,63,KAN,LB,22,2022,0,0,3,14,14,41,0,0,0,0,0,0,0,0,0,0,0,106,3,4,GayJWi00
Laviska Shenault Jr.,1-Jun,227,4.58,36.73287671,17,124.6571429,7.020588235,4.271666667,ShenLa00,2,42,JAX,WR,21,2022,0,0,1,12,9,43,0,0,0,0,0,38,197,1,148,1491,6,1,,,ShenLa00
Antoine Winfield Jr.,9-May,203,4.45,36,18.28571429,124,6.917272727,4.154615385,WinfAn00,2,45,TAM,S,22,2022,0,1,3,18,18,42,0,0,0,0,0,0,0,0,0,0,0,190,4,9,WinfAn00
Khalid Kareem,4-Jun,268,4.757105263,33.5,23.11904762,117.974359,7.187058824,4.381428571,KareKh00,5,147,CIN,DE,22,2022,0,0,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,14,,1,KareKh00
Dalton Keene,4-Jun,253,4.71,34,21,125,7.07,4.19,KeenDa00,3,101,NWE,TE,21,2020,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,16,0,,,,KeenDa00
Joshua Kelley,11-May,212,4.49,31,23,121,6.95,4.28,KellJo01,4,112,LAC,RB,22,2022,0,0,0,7,7,37,0,0,0,0,0,213,743,4,42,287,0,1,,,KellJo01
Solomon Kindley,3-Jun,337,5.171052632,28.18421053,26.45,106.9473684,7.8,4.760588235,KindSo00,4,111,MIA,G,23,2021,0,0,1,6,6,29,0,0,0,0,0,0,0,0,0,0,0,,,,KindSo00
Javon Kinlaw,5-Jun,324,5.055833333,29.4137931,27.23333333,107.1851852,7.79,4.711851852,KinlJa00,1,14,SFO,DT,22,2022,0,0,1,12,12,24,0,0,0,0,0,0,0,0,0,0,0,18,1,1.5,KinlJa00
Cole Kmet,6-Jun,262,4.7,37,18.96428571,123,7.44,4.41,KmetCo00,2,43,CHI,TE,21,2022,0,0,3,14,14,50,0,0,0,0,0,4,6,0,138,1399,9,1,,,KmetCo00
CeeDee Lamb,2-Jun,198,4.5,34.5,11,124,7.020588235,4.271666667,LambCe00,1,17,DAL,WR,21,2022,0,2,3,32,32,49,0,0,0,0,0,29,205,1,260,3396,20,4,,,LambCe00
Shane Lemieux,4-Jun,310,5.11,25.5,26.45,107,8.13,4.9,LemiSh00,5,150,NYG,G,23,2022,0,0,1,3,3,14,0,0,0,0,0,0,0,0,0,0,0,,,,LemiSh00
Damien Lewis,2-Jun,327,5.24,30,27,108,7.8,4.760588235,LewiDa05,3,69,SEA,G,23,2022,0,0,3,20,20,45,0,0,0,0,0,0,0,0,0,0,0,2,,,LewiDa05
Terrell Lewis,5-Jun,262,4.600188679,37,21.73333333,124,7.046842105,4.268571429,LewiTe00,3,84,LAR,LB,22,2022,0,0,0,5,5,30,0,0,0,0,0,0,0,0,0,0,0,27,1,6,LewiTe00
Jordan Love,4-Jun,224,4.74,35.5,,118,7.21,4.52,LoveJo03,1,26,GNB,QB,21,2022,0,0,0,3,3,10,50,83,606,3,3,13,26,0,0,0,0,,,,LoveJo03
Jake Luton,6-Jun,224,4.767272727,32.21428571,,114.95,7.131052632,4.39,LutoJa00,6,189,JAX,QB,24,2020,0,0,0,2,2,3,60,110,624,2,6,1,13,1,0,0,0,,,,LutoJa00
James Lynch,4-Jun,289,5.01,29,23,111,7.39,4.39,LyncJa00,4,130,MIN,DT,21,2022,0,0,0,5,5,37,0,0,0,0,0,0,0,0,0,0,0,31,,2,LyncJa00
Justin Madubuike,3-Jun,293,4.83,29.4137931,31,107.1851852,7.37,4.711851852,MaduJu00,3,71,BAL,DT,22,2022,0,0,2,15,15,42,0,0,0,0,0,0,0,0,0,0,0,60,,8.5,MaduJu00
Braden Mann,11-May,198,4.83,31,,111,7.03,4.13,MannBr01,6,191,NYJ,P,22,2022,0,0,1,7,7,43,1,2,17,0,0,1,4,0,0,0,0,4,,,MannBr01
Kamal Martin,3-Jun,240,4.600188679,35.16666667,21.73333333,121.8888889,7.046842105,4.268571429,MartKa01,5,175,GNB,LB,22,2021,0,0,0,4,3,16,0,0,0,0,0,0,0,0,0,0,0,19,,1,MartKa01
Cole McDonald,3-Jun,215,4.58,36,,121,7.13,4.52,McDoCo00,7,224,TEN,QB,22,,0,0,0,,,,,,,,,,,,,,,,,,McDoCo00
Xavier McKinney,Jun-00,201,4.63,36,19,122,6.917272727,4.154615385,McKiXa00,2,36,NYG,S,21,2022,0,0,2,12,12,32,0,0,0,0,0,0,0,0,0,0,0,102,6,1,McKiXa00
Colton McKivitz,6-Jun,306,5.35,26,20,106,7.87,5,McKiCo00,5,153,SFO,T,24,2022,0,0,0,3,3,28,0,0,0,0,0,0,0,0,0,0,0,,,,McKiCo00
Josh Metellus,11-May,209,4.55,36.5,20,124,6.94,4.4,MeteJo00,6,205,MIN,S,22,2022,0,0,0,4,4,48,0,0,0,0,0,0,0,0,0,0,0,48,1,,MeteJo00
Denzel Mims,3-Jun,207,4.38,38.5,16,131,6.66,4.43,MimsDe00,2,59,NYJ,WR,22,2022,0,0,1,5,5,30,0,0,0,0,0,0,0,0,42,676,0,,,,MimsDe00
Darnell Mooney,10-May,176,4.38,37,9,124,7.020588235,4.271666667,MoonDa00,5,173,CHI,WR,22,2022,0,0,2,20,20,45,0,0,0,0,0,11,54,1,182,2179,10,6,,,MoonDa00
James Morgan,4-Jun,229,4.89,29,,112,7.51,4.64,MorgJa00,4,125,NYJ,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,MorgJa00
Zack Moss,9-May,223,4.65,33,19,121.4186047,7.099032258,4.37,MossZa00,3,86,BUF,RB,22,2022,0,0,0,10,8,39,0,0,0,0,0,301,1282,9,48,331,2,1,,,MossZa00
Larrell Murchison,2-Jun,297,5.05,29,29,118,7.89,4.51,MurcLa00,5,174,TEN,DT,23,2022,0,0,0,4,4,29,0,0,0,0,0,0,0,0,0,0,0,11,,2,MurcLa00
Kenneth Murray,2-Jun,241,4.52,38,21,129,7.046842105,4.268571429,MurrKe00,1,23,LAC,LB,21,2022,0,0,2,16,16,44,0,0,0,0,0,0,0,0,0,0,0,135,1,2,MurrKe00
Tanner Muse,2-Jun,227,4.41,34.5,20,124,6.917272727,4.154615385,MuseTa00,3,100,LVR,S,24,2022,0,0,0,1,,23,0,0,0,0,0,0,0,0,0,0,0,13,,,MuseTa00
Netane Muti,3-Jun,315,5.171052632,28.18421053,44,106.9473684,7.8,4.760588235,MutiNe00,6,181,DEN,G,21,2022,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,1,,,MutiNe00
Lucas Niang,6-Jun,315,5.172,29.51612903,24.6,108.5,7.837142857,4.775357143,NianLu00,3,96,KAN,T,22,2022,0,0,0,7,7,19,0,0,0,0,0,0,0,0,0,0,0,2,,,NianLu00
Michael Ojemudia,1-Jun,200,4.45,36,15.43902439,122,6.87,4.21,OjemMi00,3,77,DEN,CB,22,2022,0,0,0,4,4,22,0,0,0,0,0,0,0,0,0,0,0,63,,,OjemMi00
Jeff Okudah,1-Jun,205,4.48,41,11,135,6.946451613,4.165806452,OkudJe00,1,3,DET,CB,21,2022,0,0,1,7,7,25,0,0,0,0,0,0,0,0,0,0,0,103,2,,OkudJe00
Julian Okwara,4-Jun,252,4.757105263,33.5,27,117.974359,7.187058824,4.381428571,OkwaJu00,3,67,DET,DE,22,2022,0,0,0,3,3,29,0,0,0,0,0,0,0,0,0,0,0,29,1,7,OkwaJu00
Albert Okwuegbunam,5-Jun,258,4.49,33.85,18.96428571,117.6071429,7.148518519,4.344814815,OkwuAl00,4,118,DEN,TE,22,2022,0,0,0,5,5,26,0,0,0,0,0,0,0,0,54,546,4,,,,OkwuAl00
K.J. Osborn,11-May,203,4.48,37.5,18,123,7,4.35,OsboKJ00,5,176,MIN,WR,23,2022,0,0,1,10,10,43,0,0,0,0,0,4,16,0,110,1305,12,4,,,OsboKJ00
Colby Parkinson,7-Jun,252,4.77,32.5,18,109,7.15,4.46,ParkCo02,4,133,SEA,TE,21,2022,0,0,0,3,3,37,0,0,0,0,0,0,0,0,32,371,2,,,,ParkCo02
Dezmon Patmon,4-Jun,225,4.48,36,15,132,7.28,4.38,PatmDe00,6,212,IND,WR,22,2022,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,45,1,,,,PatmDe00
Matt Peart,7-Jun,318,5.06,30,26,113,8.01,4.92,PearMa00,3,99,NYG,T,23,2022,0,0,0,4,4,35,0,0,0,0,0,0,0,0,0,0,0,,,,PearMa00
John Penisini,1-Jun,318,5.055833333,25.5,23,107.1851852,7.79,4.93,PeniJo00,6,197,DET,DT,23,2021,0,0,1,6,6,32,0,0,0,0,0,0,0,0,0,0,0,23,,1,PeniJo00
Donovan Peoples-Jones,2-Jun,212,4.48,44.5,16.22807018,139,7.020588235,4.271666667,PeopDo00,6,187,CLE,WR,21,2022,0,0,1,16,16,43,0,0,0,0,0,1,2,0,109,1740,8,2,,,PeopDo00
La'Mical Perine,11-May,216,4.62,35,22,118,7.13,4.31,PeriLa00,4,120,NYJ,RB,22,2021,0,0,0,2,2,14,0,0,0,0,0,72,263,2,11,63,0,,,,PeriLa00
Malcolm Perry,9-May,186,4.63,36,10,122,7.12,4.31,PerrMa00,7,246,MIA,RB,23,2020,0,0,0,1,1,9,0,0,0,0,0,3,5,0,9,92,1,,,,PerrMa00
Jacob Phillips,3-Jun,229,4.66,39,21.73333333,126,7.38,4.33,PhilJa01,3,97,CLE,LB,21,2022,0,0,0,5,5,20,0,0,0,0,0,0,0,0,0,0,0,57,,3,PhilJa01
Tyre Phillips,5-Jun,331,5.37,25,22,93,8.17,5.11,PhilTy00,3,106,BAL,T,23,2022,0,0,0,9,6,34,0,0,0,0,0,0,0,0,0,0,0,,,,PhilTy00
Danny Pinter,4-Jun,306,4.91,29.5,24,110,7.76,4.62,PintDa00,5,149,IND,G,24,2022,0,0,0,5,5,46,0,0,0,0,0,0,0,0,1,2,1,1,,,PintDa00
James Proche,11-May,201,4.460684932,34.5,20,124.6571429,7.27,4.4,ProcJa00,6,201,BAL,WR,23,2022,0,0,0,3,3,43,0,1,0,0,1,0,0,0,25,278,0,,,,ProcJa00
